K,partition,fold,category,pair,oracle_kl,rank_b,rank_c,Weight_Distance,Weight_Cosine,Activation_Similarity,Output_Similarity,Routing_Similarity,Usage_Frequency,Jaccard_Overlap,Usage_Asymmetry,Routing_JSD_Proxy,Routing_NPMI_Proxy,Specialization_Diff
25,1,1,Neither,"{16, 53}",0.0018420197302475572,57,77,55.054710388183594,0.0014099313411861658,-0.0009758060332387686,0.016657322645187378,-0.12079030275344849,0.2123081026119714,0.007301562377325901,0.034575462341308594,1.1126067638397217,-0.6380324959754944,0.7166102528572083
25,1,1,Neither,"{16, 54}",0.001104490365833044,67,91,55.881996154785156,0.0012479200959205627,-0.0009575414005666971,0.0199009757488966,0.5284040570259094,0.11506342406614105,0.2790091264667536,0.023646939545869827,0.34001636505126953,-0.23729653656482697,0.6491643786430359
25,1,1,Neither,"{16, 61}",0.004405416548252106,203,199,55.532936096191406,0.0019041599007323384,-0.0010610332246869802,0.02417060174047947,0.5701510310173035,0.2014068307969263,0.32897459240254906,0.08154919743537903,0.2884395718574524,-0.20370042324066162,1.4112149477005005
25,1,1,Neither,"{16, 63}",0.002162313088774681,127,129,56.208614349365234,0.00025750871282070875,-0.002912186086177826,0.01311781071126461,-0.16728486120700836,0.27733235544146817,0.00330568577954081,0.09078969061374664,1.163426160812378,-0.6955721974372864,1.521714210510254
25,1,1,Neither,"{30, 31}",0.0024953316897153854,142,123,56.24562072753906,-7.899399497546256e-05,0.0005042561097070575,0.01434581819921732,0.008219764567911625,0.19407264180821096,0.002233101434338229,0.031970661133527756,0.9895654916763306,-0.6875695586204529,0.7161757349967957
25,1,1,Neither,"{32, 30}",0.0029340574983507395,162,147,57.26504898071289,0.0003212303854525089,0.0025564730167388916,0.03553986921906471,0.4207618236541748,0.18493824279499274,0.13853086976115367,0.01795712113380432,0.4989958107471466,-0.3586021661758423,0.37540411949157715
25,1,1,Neither,"{35, 30}",0.0026186187751591206,149,140,56.4117546081543,0.0012086426140740514,0.0014805278042331338,0.031694065779447556,0.8733090758323669,0.14658376810627907,0.6732999772572208,0.012354616075754166,0.04138992726802826,-0.04329847916960716,0.2256908118724823
25,1,1,Neither,"{36, 30}",0.00259129935875535,153,144,56.84321594238281,0.0004940602229908109,-0.0005994494422338903,0.011976022273302078,-0.290585458278656,0.21180804427183172,0.00031478712520657907,0.016807517036795616,1.2901792526245117,-0.7561408281326294,0.34945714473724365
10,1,2,Geometry_only,"{56, 5}",0.0032442633528262377,3,93,58.043975830078125,0.001508740708231926,-0.0018782364204525948,0.011825566180050373,-0.11184535920619965,0.3966296067874585,0.08396722000420256,0.05711645260453224,1.018486738204956,-0.5205413699150085,0.5816857218742371
10,1,2,Geometry_only,"{25, 19}",0.0013979231007397175,8,18,59.66643524169922,0.0008147197659127414,0.0008978021214716136,0.00991898961365223,0.04878609627485275,0.19687296851299319,0.04250275167217001,0.002663009101524949,0.9107847213745117,-0.5045328140258789,0.05677789822220802
10,1,2,Geometry_only,"{60, 7}",0.0005933229112997651,1,33,54.14995574951172,0.0031105680391192436,-0.0003295555361546576,0.01067567989230156,0.5392708778381348,0.054389678795859514,0.29543365001532335,0.01628364622592926,0.3246142268180847,-0.2721656858921051,0.656187891960144
10,1,2,Geometry_only,"{5, 6}",0.0030890246853232384,5,102,57.030967712402344,0.0012137930607423186,0.0012831399217247963,0.012042117305099964,0.032563891261816025,0.34339006217392026,0.09499538857337023,0.10419204831123352,0.8755341172218323,-0.4709220230579376,1.2701025009155273
10,1,2,Geometry_only,"{56, 11}",0.003093346720561385,9,88,58.16271209716797,0.0014094423968344927,0.0008737555472180247,0.016802407801151276,0.10035979002714157,0.28886703448735684,0.10646278130409695,0.039188433438539505,0.8038620352745056,-0.43692272901535034,0.5547714233398438
10,1,2,Geometry_only,"{56, 6}",0.00312109780497849,2,86,55.949161529541016,0.0003313231572974473,-2.0092367776669562e-05,0.009960593655705452,-0.1352018415927887,0.3001850215858517,0.03464934199566883,0.04707559943199158,1.0958678722381592,-0.5635059475898743,0.6884168386459351
10,1,2,Geometry_only,"{8, 60}",0.0006300604436546564,4,35,55.65125274658203,0.0009995551081374288,-0.0005045540165156126,0.0077588967978954315,-0.15932826697826385,0.08134282332938843,0.0034836065573770492,0.006533830892294645,1.155289649963379,-0.6396682262420654,0.24718613922595978
