q,n_train,n_test,test_train_spearman,test_train_pearson,test_train_rmse,test_train_mae,test_train_norm_stress,test_test_spearman,test_test_pearson,test_test_rmse,test_test_mae,test_test_norm_stress,layer,label,realization,repetition,fold,seed
4,51,13,0.8133193462013629,0.9340789674701832,0.0010743054868238675,0.0008620574374032131,0.1825780483198515,0.7717978224307338,0.8042806398871523,0.0016895312547177432,0.0012395975447584062,0.2848771664534402,first,oracle,0,8,1,6339414
5,51,13,0.8540485574236357,0.9435370639219922,0.0009503179035984282,0.0007516028381125897,0.16150637807443344,0.5214152935671922,0.8164710340983596,0.0019602842917934805,0.0013877041158274165,0.3305296856331963,first,oracle,0,8,1,6339415
6,51,13,0.8633209273506377,0.9568849327513376,0.0008374974036134258,0.0006820721399204947,0.1423325518672992,0.2921761782521276,0.7035011519780572,0.00238518585781697,0.0017084650623551713,0.40217367198290316,first,oracle,0,8,1,6339416
7,51,13,0.8873930603687733,0.961444931062593,0.0007764774809850232,0.0006207753238849349,0.13196222562512425,0.589827893625362,0.8209553177316797,0.0016492300265005485,0.0010825834892795655,0.2780818499021486,first,oracle,0,8,1,6339417
8,51,13,0.8943322880728803,0.9679330673921547,0.0007028821515428142,0.0005675990592814051,0.11945471097513345,0.7014125115390938,0.8464546764285062,0.0014824363941003695,0.0010938843621296625,0.24995825215989922,first,oracle,0,8,1,6339418
9,51,13,0.9084423571443981,0.9724470138017369,0.0006469231749777116,0.0005135986222487009,0.1099444917194928,0.6575323410766448,0.8532089067976013,0.0016469219166305958,0.0012152328384492624,0.27769267225433697,first,oracle,0,8,1,6339419
1,51,13,0.6900996420508626,0.830821999206002,0.0023329900086214946,0.0018524961752788669,0.3821999282882092,0.42272916956461254,0.8719636291389927,0.002913333480551802,0.0022993498526561774,0.4521213171515384,first,oracle,0,8,2,6339421
2,51,13,0.7512596489222737,0.883275924852414,0.0016427866500763899,0.001279862915573661,0.26912800206247695,0.5562412271273031,0.872632943472925,0.002119611515938529,0.0016910154321506758,0.3289433073258009,first,oracle,0,8,2,6339422
3,51,13,0.7673339665616574,0.923215259354194,0.0013115734102743925,0.0010256655521143983,0.21486729968800447,0.7219995194678739,0.8193295260690551,0.0019499352408948846,0.0012950705129115563,0.30261118246806956,first,oracle,0,8,2,6339423
4,51,13,0.8204539528978925,0.9360588854373294,0.001126932060776962,0.0009037224814544132,0.18461860154692064,0.6457972407339495,0.8058452005249284,0.002065040264544511,0.0016889473435219154,0.3204743743239402,first,oracle,0,8,2,6339424
5,51,13,0.8245756467106412,0.9493848952114525,0.0009717832436226888,0.0007825629555168135,0.15920149021286856,0.5944561767346578,0.7610484967046413,0.0022046736784577243,0.0016284702545410422,0.34214413627815715,first,oracle,0,8,2,6339425
6,51,13,0.8393587747937793,0.9599823918533131,0.000856927782313286,0.0006749656476515059,0.1403854005966507,0.7276141579939047,0.7948857593784702,0.0021650047970502616,0.0018123519003937344,0.3359879076721297,first,oracle,0,8,2,6339426
7,51,13,0.8801748256988803,0.9640398651841398,0.0007984629023596179,0.0006398301726250686,0.13080744576482783,0.7336081639879107,0.8959600428779239,0.0014382689254761,0.0010642340146815885,0.22320549478641108,first,oracle,0,8,2,6339427
8,51,13,0.8874554828245188,0.9702176928585994,0.0007281105089109236,0.0005656576265226481,0.11928203004010182,0.5591244198839135,0.8219419405895609,0.002188508984988896,0.001816177665651947,0.33963553142695646,first,oracle,0,8,2,6339428
9,51,13,0.9037205265951778,0.9723482622168433,0.0006949625504459537,0.0005422473924408304,0.1138515964328452,0.3737401838667661,0.8713713757571675,0.0022695147684183153,0.0017230463867020907,0.35220684938471547,first,oracle,0,8,2,6339429
1,51,13,0.5804612690073495,0.8471492200060415,0.0022035616206832393,0.0017975366291590297,0.4200653244738974,0.35211623819218757,0.3496570205802897,0.0021894338459655304,0.0017309793659709043,0.5219789458613343,first,oracle,0,8,3,6339431
2,51,13,0.6783629439220703,0.8811418986648938,0.001537378476086295,0.001193301817461229,0.2930707189373438,0.4945307856700262,0.586896171523994,0.0016297298502000693,0.0012836724414921853,0.38854093299678316,first,oracle,0,8,3,6339432
3,51,13,0.7338655245718008,0.9081812689840764,0.0012026246760992987,0.0009473718340739649,0.22925654542364493,0.4213381555153706,0.41444080480542206,0.002113590408987784,0.001420277044907074,0.503897249829689,first,oracle,0,8,3,6339433
4,51,13,0.7671299818349006,0.9247263844504274,0.0010223986439107853,0.0008005415602948605,0.19490002642308377,0.6111989276546237,0.6145204100476747,0.0013296606408831257,0.000976976673683818,0.3170019779133382,first,oracle,0,8,3,6339434
5,51,13,0.8010263635230179,0.9426985754492605,0.000886462578850571,0.0007103887780699282,0.1689865113476494,0.29632392923532164,0.2905219492656322,0.0018488504889456838,0.0014405012715512481,0.44078108642259206,first,oracle,0,8,3,6339435
6,51,13,0.8172418316757891,0.9481798723556015,0.0007905875752125973,0.0006570258138982427,0.15070984318729447,0.3937454950113178,0.34930229377148503,0.001556979804184223,0.0011266976772862137,0.3711967266848684,first,oracle,0,8,3,6339436
7,51,13,0.85730996603329,0.9570773019309791,0.0007048214759689264,0.0005882644698540509,0.13436023718150353,0.1041110787946231,0.12539454155965965,0.0020887487378611447,0.0016619367227048625,0.49797479214410467,first,oracle,0,8,3,6339437
8,51,13,0.861642232694774,0.9641518602179372,0.0006495565232069932,0.0005341175172512287,0.1238250698886651,0.2276837086963669,0.20637905758634625,0.0020195134565043744,0.0016419420070698733,0.481468534489591,first,oracle,0,8,3,6339438
9,51,13,0.8729664732119549,0.9699010746805349,0.0005937307520171018,0.00047715170939509387,0.11318299368404496,0.443139139341671,0.4073931753371569,0.0017133754553951734,0.0014740613397602033,0.4084827297796037,first,oracle,0,8,3,6339439
1,52,12,0.6051066551426102,0.8415480435513238,0.0020653505669327777,0.0016518187875480005,0.4134640237954424,0.45863688550255716,0.42775093648065177,0.0018909080257825358,0.001291667743501763,0.5227503516445008,first,oracle,0,8,4,6339441
2,52,12,0.7475531300160514,0.9081696145675922,0.0014128152123556487,0.0010887818362002473,0.2828324992049602,0.7623212608287238,0.7414445799416106,0.001302271669518738,0.0009182785150464865,0.36001908284030026,first,oracle,0,8,4,6339442
3,52,12,0.8169683664649957,0.9235211118288156,0.0010902358237585127,0.0008489383160706952,0.21825509809047586,0.08473019517795638,0.08422805818820708,0.0021241188655132044,0.0014726590138962432,0.5872225770590948,first,oracle,0,8,4,6339443
4,52,12,0.8385771082849736,0.938408621942944,0.0009365034156175842,0.0007174632057933533,0.1874792961150719,0.42168875900219194,0.42579193052203107,0.001600241182168781,0.00104178330802148,0.44239414571660757,first,oracle,0,8,4,6339444
5,52,12,0.8477384368440548,0.9499453587189394,0.0008135342625306024,0.0006440947858660543,0.1628620124189835,0.5542010228577393,0.616217744297123,0.0013533303479024935,0.0008609026777466615,0.3741344928526756,first,oracle,0,8,4,6339445
6,52,12,0.8921610569206074,0.9595271336452404,0.0007267014351397377,0.0005731920418935952,0.1454788859002347,0.4213130153428661,0.4167523374345818,0.0014757492456232834,0.0009010086217494938,0.4079777686539888,first,oracle,0,8,4,6339446
7,52,12,0.8806684775898258,0.9651383758866419,0.0006667802038512896,0.0005237596873590951,0.1334832112695145,0.5745329297568105,0.6165523601488292,0.0013548719660307553,0.0009079372084396398,0.3745606803814513,first,oracle,0,8,4,6339447
8,52,12,0.9208064699345598,0.9699279038306357,0.0006023405573845117,0.00047552166269735084,0.1205829918362211,0.392672998643148,0.3741885815533403,0.0015561232387228375,0.0009722441701864771,0.43019753428139257,first,oracle,0,8,4,6339448
9,52,12,0.9130595382145944,0.9734765286692835,0.0005557033861210269,0.0004460967175042979,0.11124666278982864,0.575618411439307,0.5869353184352208,0.0013909052739419956,0.0009913663076868988,0.3845222565790668,first,oracle,0,8,4,6339449
1,51,13,0.6712158609695442,0.8911417023124137,0.0023799218222182606,0.0018881887653519305,0.3602270048798284,0.7487575715423817,0.9235525095513331,0.0024347580048466374,0.002020377530430004,0.31925218355684976,first,oracle,0,9,0,7131301
2,51,13,0.7381478862092983,0.9305965690173295,0.0016328028617038476,0.0012717585540377757,0.2471424392766664,0.7431682241808822,0.9425830852878184,0.0019148540520017503,0.0014531091136093458,0.251080943599874,first,oracle,0,9,0,7131302
3,51,13,0.7621980725460933,0.9502342569374745,0.001262610298514289,0.0009969546038351399,0.19110977592545333,0.6954690878741512,0.9142405905785524,0.0019105975048396148,0.00141031781552387,0.25052281339834287,first,oracle,0,9,0,7131303
4,51,13,0.7954362184970418,0.9601812578638714,0.001094316820408071,0.0008729159176533752,0.16563673097370532,0.8204074406606052,0.9487807329108039,0.0017130766848920788,0.001147940002062013,0.2246233388137374,first,oracle,0,9,0,7131304
5,51,13,0.8426832234956146,0.9680267480344491,0.0009512230725058127,0.000768391606662846,0.14397793876354148,0.7312055033574021,0.9444129467896802,0.0018639538353742075,0.0013101371925174855,0.2444067668358948,first,oracle,0,9,0,7131305
6,51,13,0.8435084681249364,0.973332239590264,0.0008629042333097516,0.0007005583919727054,0.13060992363756288,0.7787781838414749,0.9360870522590325,0.0019079682377912087,0.001577103767568814,0.25017805665262655,first,oracle,0,9,0,7131306
7,51,13,0.8655615476354983,0.977194183811477,0.0007933959489930544,0.0006169730069069244,0.12008909020514305,0.6247044095145361,0.933337925210218,0.0017411726867671594,0.0013670564246885978,0.2283073640556636,first,oracle,0,9,0,7131307
8,51,13,0.8748965458970575,0.9807910672851654,0.000723115700934678,0.0005843742994729556,0.10945141167976899,0.8441558441558441,0.954477602051964,0.00139676129855281,0.0009959184420211577,0.1831471931021635,first,oracle,0,9,0,7131308
9,51,13,0.9041216608721389,0.9821780622061933,0.000687982995997891,0.0005242474846440071,0.10413369537726057,0.6819888971787705,0.9578880240018011,0.001467217900623391,0.0011702899987043867,0.1923856570530997,first,oracle,0,9,0,7131309
1,51,13,0.718374914539705,0.8839319577414929,0.00210081014521231,0.0016874382688416895,0.36677305356692536,0.8178530330429064,0.9458991263818053,0.0018493208817159294,0.0015549460506103345,0.3401030459077884,first,oracle,0,9,1,7131311
2,51,13,0.8217783301186043,0.925866543714286,0.0014625859558856605,0.0011280998215161349,0.2553477373321002,0.8772366873632695,0.9459833381834512,0.0014033727705632475,0.0011264933170456232,0.25809006891748715,first,oracle,0,9,1,7131312
3,51,13,0.8480205905164313,0.9452718267373991,0.0011710860289634389,0.0008762645168895985,0.20445579045367632,0.8228101012911138,0.9297023069841603,0.0014166724633380213,0.0010349030173389974,0.26053597544839774,first,oracle,0,9,1,7131313
4,51,13,0.870186326912824,0.9566095299441338,0.0009813687581363697,0.0007312026686768113,0.17133371947824536,0.8339887960141124,0.9526699309668037,0.001289073371495911,0.0009831311016369262,0.2370696099195001,first,oracle,0,9,1,7131314
5,51,13,0.8841527749252124,0.9634554067188797,0.000877598188661343,0.0006667288592228884,0.15321678077082687,0.8968120487107828,0.9580229356717243,0.001138726832521764,0.0008353428627176249,0.20941982974757214,first,oracle,0,9,1,7131315
6,51,13,0.9044697195914112,0.9693966913798946,0.0007871183547950294,0.0006063691889007675,0.137420224842627,0.666738324966173,0.9211638341093479,0.0014331892328574912,0.0010478343607212759,0.26357352489569347,first,oracle,0,9,1,7131316
7,51,13,0.9130885066423915,0.9752004442861594,0.0007023711311144458,0.0005482237236517747,0.12262450516206273,0.8574084143704396,0.9514231964425507,0.0011820698977057374,0.0009222707469359454,0.2173909226140364,first,oracle,0,9,1,7131317
8,51,13,0.9236557307684894,0.9784058885139721,0.0006492814954208614,0.0004926396673776735,0.11335577241128682,0.8332300610781623,0.9455003300185423,0.0011481713044403056,0.0008287800628723229,0.2111567341962507,first,oracle,0,9,1,7131318
9,51,13,0.9291390658668907,0.9802616520575392,0.0006146907728473031,0.0004518051685585255,0.10731669983145206,0.8716473400017704,0.9326073124634956,0.0012450437519950818,0.0009733278893592829,0.22897225491180748,first,oracle,0,9,1,7131319
1,51,13,0.6672866638458523,0.8276349595624592,0.0022178928678729995,0.0017509588352471312,0.4085571270305704,0.3751059067514763,0.5802118635478861,0.002670460861521806,0.0020646398866232653,0.5598228095294964,first,oracle,0,9,2,7131321
2,51,13,0.7469050238218254,0.863442997161344,0.001569421117138044,0.0012124435860676585,0.28910241428114986,0.6433692889389092,0.693764076004171,0.0017704308925899376,0.001343422392612095,0.3711447752889748,first,oracle,0,9,2,7131322
3,51,13,0.7908688382324528,0.90655566790642,0.0012422988981039493,0.0009721038902769734,0.2288433657344968,0.7311802121928703,0.6894157899523607,0.001553817929807567,0.001033793400427944,0.3257350562578446,first,oracle,0,9,2,7131323
4,51,13,0.8270952739612878,0.9329261617350015,0.0010188875702374645,0.0008312012814295869,0.1876888575157335,0.5055577334058348,0.4845410149238795,0.002023052827540514,0.001440283760544101,0.4241032452709002,first,oracle,0,9,2,7131324
5,51,13,0.8493298150565927,0.9456432285294785,0.0008932516631137844,0.0007165447540632957,0.16454551907506473,0.5481733456417001,0.5182929369475249,0.0016828908282826292,0.0011955068476376392,0.35279328942635,first,oracle,0,9,2,7131325
6,51,13,0.8726700077229259,0.9488848228724343,0.0008082152006195416,0.0006560173874786277,0.148880987522281,0.6600614575298119,0.7079679296685517,0.001546248941786932,0.0011311240501305374,0.32414832933738635,first,oracle,0,9,2,7131326
7,51,13,0.9003284261157765,0.9596727772448852,0.0007278566268784095,0.0005768793566825546,0.13407816792016158,0.6615789274017122,0.642696055702693,0.0016093590745350317,0.00110031021543542,0.33737843966549164,first,oracle,0,9,2,7131327
8,51,13,0.9133670194990292,0.9631341627626206,0.0006866850143569841,0.000552688318944472,0.12649396222175877,0.7285752222461084,0.726374483009327,0.0014738970014963446,0.0009463380947796004,0.3089808101005363,first,oracle,0,9,2,7131328
9,51,13,0.916209876484242,0.9672497469994039,0.0006355740328709928,0.0005085665434347568,0.11707882948107987,0.725287370856991,0.7862692289751442,0.0014109514016327261,0.0010337358310637708,0.2957851916696827,first,oracle,0,9,2,7131329
1,51,13,0.5969130860360965,0.8129232537464455,0.00227978335369632,0.0018392186308037106,0.4223895642688881,0.4158752639765298,0.49258186571755386,0.0022994314786245196,0.001861648248056605,0.49548076937328134,first,oracle,0,9,3,7131331
2,51,13,0.6713660701506521,0.8612825724936355,0.0015931759810357078,0.0012473728738750369,0.29517756910640663,0.6138292087659175,0.5778123580055858,0.0017359319159922532,0.001197472160668423,0.374058061443077,first,oracle,0,9,3,7131332
3,51,13,0.7154817819486445,0.8941518861141673,0.001253262609928066,0.0009772786754599055,0.23219971619834875,0.7216201519998988,0.7201358748301849,0.0014981116241033188,0.0011196160458616473,0.3228126199967441,first,oracle,0,9,3,7131333
4,51,13,0.7536671957477625,0.9200738231913574,0.0010589572400311067,0.0008319419993754828,0.19619955837948683,0.5281680344971483,0.49636621181993285,0.0014534144643849672,0.001002627592648232,0.313181290125894,first,oracle,0,9,3,7131334
5,51,13,0.7737843144392033,0.9335601625368231,0.0009255396318870772,0.000753970953240632,0.1714804528213275,0.3198952945788388,0.26683245347768336,0.001862040970020385,0.0013121971383703885,0.4012320006083235,first,oracle,0,9,3,7131335
6,51,13,0.8054595519780589,0.9459356257320286,0.0008222416894553183,0.0006662793946046087,0.1523418040445125,0.7126670797556873,0.6994602745229351,0.001094046464053604,0.0008105135828655041,0.23574478682167996,first,oracle,0,9,3,7131336
7,51,13,0.8181320928338854,0.9552825454187958,0.0007254482757360021,0.000594615962589212,0.13440828953809583,0.6280428432327165,0.6140765807733467,0.0017297035254873494,0.0013548217364341185,0.3727159698225983,first,oracle,0,9,3,7131337
8,51,13,0.8467430301375285,0.9610383395039441,0.0006840848502393149,0.0005539076122825751,0.12674463182961795,0.642838174483744,0.5898484612724101,0.001382596698418228,0.001033197054089142,0.2979215002636249,first,oracle,0,9,3,7131338
9,51,13,0.8745301227877703,0.964605403266334,0.0006321316015931417,0.0005128490829982637,0.11711893207949449,0.4330479646935343,0.3646243101574244,0.0015173462101414636,0.0009135784687034617,0.3269572825263088,first,oracle,0,9,3,7131339
1,52,12,0.6070326707000865,0.814067795106604,0.0023703927936914314,0.0018532264293706342,0.4065459772485705,0.42456946039035603,0.9230667920992655,0.0034051073050192686,0.0032702160562610542,0.588986273026695,first,oracle,0,9,4,7131341
2,52,12,0.693528830719842,0.883951542657988,0.001645373507525846,0.0012808533810404314,0.2821979472500374,0.6047176703893123,0.8519585487860734,0.0020808021734841824,0.0016450459204055477,0.35991932332345683,first,oracle,0,9,4,7131342
3,52,12,0.7464315594517842,0.9105072569719875,0.001291046139080381,0.001013013416286492,0.22142727386039837,0.579208850850642,0.9015993954815172,0.0022210506334206384,0.0017072513421651767,0.38417829971281897,first,oracle,0,9,4,7131343
4,52,12,0.8024540313618965,0.9264276187903029,0.0011274859173706353,0.0008865463258027347,0.1933750665001032,0.571568729777685,0.8628974788798172,0.0018483982329774746,0.0013431006792648176,0.3197200818622574,first,oracle,0,9,4,7131344
5,52,12,0.7999226077293493,0.9455546147572065,0.0009294847277663308,0.0007657081146742311,0.159415890055467,0.2786139233900428,0.8560349567616884,0.002705428518193756,0.002303102804300793,0.46796183413140846,first,oracle,0,9,4,7131345
6,52,12,0.8339546116804544,0.9525362135812645,0.0008619070610804043,0.0006840066372998119,0.14782564703071346,0.3369376891764952,0.7992138972294248,0.0022316105413081994,0.0016577049947252582,0.3860048620596301,first,oracle,0,9,4,7131346
7,52,12,0.8520161007531796,0.962813396991091,0.000761459309265722,0.0006145471674223904,0.1305978569646094,0.30124204154054907,0.8339970989427713,0.0025358973766862183,0.0020323608739195834,0.43863779049516227,first,oracle,0,9,4,7131347
8,52,12,0.8595010742066923,0.9679338431624682,0.0006961898016682763,0.0005623439009639745,0.11940348621670761,0.18104581985179005,0.8370030148515365,0.0023762195924518998,0.001956688846568447,0.41101809613701346,first,oracle,0,9,4,7131348
9,52,12,0.8705889616001975,0.968777367011348,0.0006841963557533683,0.0005304807085554647,0.11734649076724839,0.550777580628327,0.8686044895076385,0.0017901366665631063,0.0014384396742529236,0.3096424955223163,first,oracle,0,9,4,7131349
1,51,13,0.7122034912764205,0.9704032119613302,0.0013402365288577504,0.0009491919668436469,0.22559874774723734,0.5976934457947116,0.612317065602481,0.0015302811701454712,0.001105956407366489,0.44251539380301547,middle,oracle,0,0,0,4201
2,51,13,0.7988698653206694,0.9835341857811986,0.0009108190361056486,0.0006713819460736908,0.15331594800277917,0.4859317897292581,0.45006819446033053,0.001473381423097035,0.0010401191626128229,0.4260615456712783,middle,oracle,0,0,0,4202
3,51,13,0.8657599324585734,0.9892879449468718,0.0007227927262243825,0.0005464669802390208,0.12166593762073126,0.5717700021497489,0.5334633864490483,0.0013233364962444707,0.0008421184995683034,0.3826726631641536,middle,oracle,0,0,0,4203
4,51,13,0.8936002241937908,0.9920166056967512,0.000618016786224561,0.0004732878221800685,0.10402925905762354,0.6672188570922747,0.6457857398434039,0.0012533848421219628,0.000835950373663965,0.3624445610512254,middle,oracle,0,0,0,4204
5,51,13,0.9128365933282416,0.9938409036379606,0.0005397381216603616,0.0004041726971959308,0.09085280227498364,0.3792283665701387,0.4179041063989544,0.0015767757545449015,0.0011216872549855866,0.4559603539362344,middle,oracle,0,0,0,4205
6,51,13,0.9316143879972322,0.9948545852159093,0.0004931419034732303,0.00035916844426355036,0.0830093744572588,0.6500967387043336,0.675477825591303,0.0012944670369270388,0.0010635759891299188,0.3743244063810429,middle,oracle,0,0,0,4206
7,51,13,0.937084052742528,0.9955496409300467,0.0004589734543414194,0.0003430160945873962,0.07725788270887962,0.44731218148939667,0.4322647886866636,0.001537031809313106,0.0011490135203863527,0.44446749372293026,middle,oracle,0,0,0,4207
8,51,13,0.9442856112286633,0.9956869940064839,0.0004522854629475338,0.00033023011437109375,0.07613210942116688,0.7688134650159966,0.7475867821146511,0.0010293749695496237,0.0007727555457478461,0.29766704244156444,middle,oracle,0,0,0,4208
9,51,13,0.9474480744813542,0.9962989257904875,0.00041762136843497704,0.00031150909661212646,0.07029718689410397,0.6802438068260853,0.7001776976941434,0.0010312916171223766,0.0007263793157750515,0.2982212844148599,middle,oracle,0,0,0,4209
1,51,13,0.7550684069410477,0.985161212527695,0.0010591954238576918,0.0008112475680152207,0.18877923962502252,0.6172435159776932,0.6599418681119635,0.0008528967160149852,0.0006734180789178838,0.4756819370465339,middle,oracle,0,0,1,4211
2,51,13,0.8728141640669662,0.990465049450821,0.0007305924793572475,0.0005284412259740185,0.13021269694170384,0.060635566964680886,0.04993109359206414,0.0010345251749766975,0.000699614330831816,0.5769806940465154,middle,oracle,0,0,1,4212
3,51,13,0.8932893471879341,0.9921436866981371,0.0006234478037081855,0.00044152715199458965,0.11111641882030482,0.5843650020865211,0.5311547927457152,0.0006687209623977701,0.0004297418466552463,0.3729624897880422,middle,oracle,0,0,1,4213
4,51,13,0.8984114884988684,0.9934441144954864,0.0005589446297033217,0.0003941303207306094,0.09962008880625565,0.7314837061672503,0.6830288446009387,0.0005926137393701119,0.0003856842194746619,0.3305155784642648,middle,oracle,0,0,1,4214
5,51,13,0.930380309223387,0.9944646265362965,0.000508527266098329,0.0003496073088828364,0.09063425734317752,0.20848771481682873,0.21146884243875957,0.0008202121877394249,0.000571504023011772,0.4574529540646161,middle,oracle,0,0,1,4215
6,51,13,0.9335384078452673,0.9950003170550923,0.00048168649829778747,0.0003281127095365771,0.08585045671280511,0.4103364989440938,0.42282878792151085,0.0007498953886002865,0.0005211482062877734,0.4182355076923291,middle,oracle,0,0,1,4216
7,51,13,0.9360442823912839,0.99537479797634,0.00046150637709803946,0.00031488256959109857,0.0822537758267092,0.5611730042109788,0.5818202699218711,0.0005709852659795652,0.00039786917286337153,0.31845283519818113,middle,oracle,0,0,1,4217
8,51,13,0.9397447069792751,0.9957614026075442,0.00044146554684332354,0.0002856746858696864,0.0786819206130978,0.4523957055602625,0.4666760003348725,0.0007386563088930154,0.0005376064338453568,0.41196719043258584,middle,oracle,0,0,1,4218
9,51,13,0.9576881983512235,0.9959938189228255,0.0004290596936457701,0.0002720090193276704,0.0764708389932357,0.618027542078175,0.6736196468591519,0.0006226806186988195,0.0004773980726422974,0.3472846328309518,middle,oracle,0,0,1,4219
1,51,13,0.7601996892712268,0.9749938645968388,0.0012403303780769196,0.000897813757521709,0.21612757981367559,0.76856055337068,0.7504081010020786,0.001278790586797768,0.000961383703918624,0.43448611422488037,middle,oracle,0,0,2,4221
2,51,13,0.8525578301229688,0.9854482862335692,0.0008807409086981199,0.0006223704688884405,0.15346911145960604,0.708999860898595,0.6531777868888622,0.0012886396417703416,0.0009507743692616652,0.4378324616784822,middle,oracle,0,0,2,4222
3,51,13,0.8930180812654728,0.9882449301877172,0.0007485291953485678,0.0005096970559450526,0.13043121918967562,0.8266290671353962,0.7835513274084718,0.0009069093394175359,0.0006415908308694009,0.30813451311406387,middle,oracle,0,0,2,4223
4,51,13,0.9223913878093062,0.9901629656485794,0.000678483103821139,0.00045628000844082013,0.1182256870953133,0.8160320691966261,0.8359545485179749,0.0008545828066637791,0.0006030556095589104,0.2903558774861836,middle,oracle,0,0,2,4224
5,51,13,0.9367559230922403,0.9923418775362243,0.0006011145167184746,0.00039857608113571613,0.10474421007946502,0.8064467178391228,0.7946393286549932,0.0009532903831193712,0.0006788860761658417,0.32389308974088077,middle,oracle,0,0,2,4225
6,51,13,0.946036486995953,0.9923475382323462,0.0005949838336005022,0.0003953864645967086,0.10367593848964368,0.885203404190746,0.8906912277605914,0.0007110153233760144,0.0005016741802403306,0.2415769150925458,middle,oracle,0,0,2,4226
7,51,13,0.947267848169482,0.9932827055461995,0.000557408839170834,0.0003568024406472122,0.09712849536389537,0.8755421793396475,0.8673154671494158,0.0008133120399593231,0.0005898137288320377,0.27633358545367553,middle,oracle,0,0,2,4227
8,51,13,0.955992951038889,0.9940123615626694,0.0005279341653448266,0.0003275655380512949,0.09199253317800636,0.8019954728815487,0.7747853001808581,0.0009440461602296387,0.0006935203417359048,0.3207522420337935,middle,oracle,0,0,2,4228
9,51,13,0.9528914279144985,0.9943345471114624,0.0005147483212192929,0.00031334780240627885,0.0896948997175807,0.7968866576461513,0.7681521070668071,0.0009803780830738877,0.0007387089972096983,0.3330964961610037,middle,oracle,0,0,2,4229
1,51,13,0.7516790240619625,0.9728876714772804,0.001237219739401462,0.0008769310916618165,0.2162643436089097,0.5245261068045878,0.47906661970939923,0.001297174016760604,0.0008745313361911156,0.4871792094593265,middle,oracle,0,0,3,4231
2,51,13,0.8347284367885343,0.9837897199318897,0.0008915925766905902,0.0006248214547689621,0.15584918121161614,0.6106172308703953,0.531249344645472,0.0010597781453330647,0.000685469579684801,0.3980205218224921,middle,oracle,0,0,3,4232
3,51,13,0.8725447098780488,0.9884900126433004,0.0007413776080126912,0.0005109576317015672,0.12959180706312837,0.7815855031044903,0.764947683416907,0.0007881974336210433,0.0005815923158172524,0.2960230452104689,middle,oracle,0,0,3,4233
4,51,13,0.9029773040844872,0.9907047616432708,0.0006540313091807016,0.00045573918666135053,0.1143237917041862,0.7792587159675767,0.7712806771249108,0.0008175805847550645,0.0005819377042351215,0.30705846540539733,middle,oracle,0,0,3,4234
5,51,13,0.9190630685858084,0.9921642172494562,0.0005970598003569896,0.0004081018245336407,0.10436524871639825,0.769395161800225,0.7264067337007551,0.0007977916445338204,0.0005570324348597966,0.2996263397781055,middle,oracle,0,0,3,4235
6,51,13,0.9289245813207304,0.9930397713909811,0.0005615487495228663,0.00038290728293836885,0.09815796487268948,0.8273372197422829,0.7784590910348057,0.0007028907108003983,0.0005005734269677468,0.26398442799462807,middle,oracle,0,0,3,4236
7,51,13,0.9459824232199676,0.9937285696273097,0.000531869104762016,0.0003441220681540291,0.09297000295425444,0.7775642079439546,0.7338249371065141,0.0008377540713529576,0.0006287655496153474,0.31463501498611074,middle,oracle,0,0,3,4237
8,51,13,0.9448992536151906,0.9941859546860305,0.0005121445817513545,0.00033231761555055096,0.0895221829057615,0.6548767688008194,0.6492488452771,0.0009389399570791866,0.0006823694791950174,0.3526373640769834,middle,oracle,0,0,3,4238
9,51,13,0.9527303895078885,0.9946508266497311,0.0004910343842457262,0.0003050100739471266,0.0858321488223918,0.6931423007372374,0.6993531470761658,0.0008690343728838067,0.0007136928963462934,0.32638294731789197,middle,oracle,0,0,3,4239
1,52,12,0.8295151500185208,0.988315974637084,0.0015199596101558978,0.0010198910901656104,0.14108673489397533,0.8183905646592216,0.991582510519286,0.0019118979718249533,0.0013289522046817253,0.12899121252630558,middle,oracle,0,0,4,4241
2,52,12,0.8992027163847389,0.9924820132523695,0.0011737135833991008,0.0007323328230361548,0.10894724838477916,0.8320843335768711,0.9878059102443164,0.001981647379272885,0.0011842661121133067,0.1336970392870883,middle,oracle,0,0,4,4242
3,52,12,0.9222475861217435,0.9928319756832643,0.0011246147229333802,0.0006482954416053487,0.10438976023585862,0.8883623838847721,0.9906767817515232,0.0017735494935618222,0.0010172462032450773,0.1196571694835713,middle,oracle,0,0,4,4243
4,52,12,0.9452922089146809,0.9940657863796526,0.0010184108943168005,0.000573166261225368,0.09453163551159986,0.9047698570086632,0.9925141786366899,0.0015449417013195705,0.0009007331699623007,0.10423354502826503,middle,oracle,0,0,4,4244
5,52,12,0.9489348314606741,0.9943007865928368,0.0009947486886187212,0.0005313460272465908,0.09233524600228309,0.8456946039035593,0.9898461933420035,0.0017963652260059083,0.0010621008468908687,0.12119649272989978,middle,oracle,0,0,4,4245
6,52,12,0.9589281639708606,0.9947484455684652,0.0009543922116734269,0.0004999839091330218,0.08858924938106263,0.8113766830184742,0.9913038871200232,0.0016978783495993942,0.0010559952820514984,0.11455181723318464,middle,oracle,0,0,4,4246
7,52,12,0.9640201012470677,0.9953411339006877,0.0008982798591372152,0.0004658703551948534,0.08338075005406946,0.8604321052082248,0.989496881865422,0.0017928890931557604,0.001085479736170289,0.1209619663075431,middle,oracle,0,0,4,4247
